January 7, 2025 > 16:23:04 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 400, pepose = string
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:26:59 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:26:59 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:26:59 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:26:59 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:00 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:00 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:00 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:00 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:00 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:00 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:00 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:00 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:00 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:00 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:00 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:00 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:00 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:00 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:00 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:00 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:00 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:00 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:01 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:01 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:01 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:01 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:02 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:02 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:02 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:02 | DEBUG | Добавление траты: user_id=2, for_user_id=2, value=300, purpose=string
January 10, 2025 > 12:27:02 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:02 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:02 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:02 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 12:27:02 | DEBUG | Трата успешно добавлена
January 10, 2025 > 12:27:02 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 300, pepose = string
January 10, 2025 > 12:27:02 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 12:27:02 | DEBUG | Роль пользователя успешно получена: ('super admin',)
